86400,11643,58024,17710,45101,60897,17794,17559,34885,31006,53906,32241,77145,73270,56885,9825,8893,59245,51750,79074,16501,60976,25489,68654,25629,25462,45197,2010,45188,68752,25451,1835,1973,1934,17841,41299,84498,57597,31795,84271,25519,45185,68789,17806,84504,41220,70206,72398,28629,75836,68653,84569,60874,17822,45147,30814,53491,60867,45128,25554,25355,60804,41313,60909,35358,14413,72161,11526,25392,84519,60800,60776,1878,76849,51677,33960,15221,54436,57600,60808,1934,45204,45190,45311,45229,41337,41369,84412,45299,25379,68831,69824,55894,84384,68787,84272,41223,84483,45113,45271,68646,68593,25372,2055,45067,25646,25406,25568,45045,70896,11580,76692,52369,70588,72735,45030,41208,41226,60857,61048,25599,41082,41119,41319,17553,34761,73169,9604,33341,60925,45133,60831,17563,17730,34171,77300,74373,70349,31154,33506,25633,60921,2047,41119,41176,84321,12610,55044,27718,15353,11844,17623,68576,68699,45269,68707,1976,84388,17655,61042,1858,2070,68565,60780,11375,60769,25499,45048,2092,68677,68562,45196,25621,45075,68805,45113,25439,68632,17693,60992,84382,59829,73839,73766,9646,72770,15058,84568,68684,68641,68619,68624,68581,41234,17689,41111,45307,68569,68828,17319,57825,84282,1911,25403,25522,45204,2003,68773,25643,84270,60826,41187,45092,1950,1926,45189,25543,73465,60271,58683,51912,33921,31680,32381,34229,57721,86400
86400,8816,14581,27952,41152,25578,17673,41348,41322,52356,56035,71976,31396,70433,35808,68855,17896,56863,73885,35961,76363,52900,33105,59063,72592,79094,29065,78615,14735,35318,10256,15162,1949,41078,17614,84388,25594,29921,8914,76388,27253,33178,17720,25531,68793,1980,84295,84518,84429,68629,60842,60908,60992,45176,71393,56957,34118,9663,68287,26701,84288,45221,45270,68678,84448,60777,84487,25638,84359,41361,41227,45212,25219,58020,68877,60336,10491,33318,79043,75495,34894,27859,70686,69547,84289,1838,17583,41236,84458,58701,32974,17010,55331,70630,41347,25641,84414,17612,84556,68792,77657,25288,14554,17008,34742,7947,76229,27732,32196,54842,33079,57355,32703,14807,45120,17846,41132,61038,45317,45111,17720,68658,45297,68683,25635,61022,17745,41242,52703,59005,84288,68569,41200,41219,60882,12999,30783,68407,59425,26459,13885,8288,60963,25557,41321,17840,84519,13162,77145,26571,29332,12613,74618,30505,53263,12832,84396,68666,84307,61019,84286,55587,73827,71797,14856,13513,7816,50448,53050,58179,11101,25479,74595,26792,10881,14463,68644,84334,41221,84382,25492,55772,30492,32509,69353,26647,74448,16234,74001,11642,69388,11481,41347,2103,17705,41106,61011,26345,28827,7717,10170,31390,50691,55083,14536,69283,56193,15405,17723,45283,41155,84379,84377,70205,17775,34507,74376,75755,15956,70713,35371,56736,75206,54163,27218,7372,86400
86400,74165,74672,52034,72017,41324,45151,84406,84548,17781,51918,58579,10706,17864,33729,55341,28213,14093,76969,17371,68696,72665,76260,70677,32521,9440,32691,53364,11444,8143,59431,45264,84373,84537,84544,45261,53305,68809,50311,56489,26894,76617,57760,11141,27018,84448,1894,45251,45067,17762,60821,41075,25541,78412,7445,51775,52420,28478,9222,76198,7355,53129,30592,17772,45155,25575,68807,84413,84324,41366,45302,78602,75986,57656,7276,55433,13802,29898,17164,75258,69383,11875,9004,33815,35648,84443,68586,41183,84537,17570,54230,69026,15584,15119,12861,84316,1941,17770,41339,84503,17777,84330,41212,84562,17765,84528,41254,60824,27918,68957,51828,34073,52230,10925,68833,17780,41334,41236,16918,31501,60521,74989,77798,9742,60991,68645,1956,84350,17704,17685,78831,84466,25649,60964,84400,84334,41142,60779,84396,41228,41316,17810,17734,41212,41073,41206,61025,61017,15556,54861,74952,71516,76979,17016,10864,74854,28234,61031,25429,41129,60812,41289,70113,57303,77859,27438,77054,57351,11563,69493,8974,71361,28500,12005,25903,45210,17708,61040,84345,25601,55917,32353,73827,70901,53083,77786,27318,11781,58069,34718,29029,33869,70707,41176,25420,60817,60801,41208,73036,60012,74230,33004,72745,30391,76317,32138,7482,25985,8910,60950,25564,41190,17587,60839,32537,54438,70123,53790,16966,16833,9601,12339,31617,13212,29996,36005,86400
86400,17828,27077,9907,13429,54529,60799,45107,84282,41138,17841,11522,71497,7735,17590,9915,59786,25373,30086,25230,71283,53125,8098,10424,26118,9613,13858,17476,68527,69558,68658,61005,84285,41260,25637,11275,17727,74992,73550,76181,15543,57267,51391,34194,77684,76416,76571,52153,41076,25508,17651,60807,17602,9865,27798,58749,25169,74532,17765,52085,74225,55352,13979,74577,68350,59394,60975,2086,41192,84472,17825,25975,12166,60752,74189,78320,52353,56516,32413,77054,55954,8658,34277,13987,72681,59604,60867,68837,60982,60961,17782,57937,75149,54988,29337,30674,84312,45287,60783,60781,60891,25522,68660,1877,68833,2046,25433,1921,12883,78350,70898,34539,53560,16530,41239,1986,25489,41246,84535,61034,7688,31904,76869,77078,54482,54430,45160,84435,17781,84312,53276,53802,60856,25650,60918,41259,84289,45286,25576,68660,1859,68630,25456,25413,25394,2039,84461,17688,17651,13803,74933,35164,25374,10789,10182,9009,8160,69786,17812,45038,17600,60905,17598,53329,56276,8938,15592,32960,56637,55881,70238,71231,55291,25704,1983,84298,17814,84394,25521,26508,58819,79115,51139,56601,71768,10198,32037,73139,73325,32583,78607,27547,72045,73043,60837,68704,17780,84397,84344,28225,15111,69804,74848,34440,69596,14265,69276,27714,76053,33926,84430,68578,84499,17605,17807,53195,59152,70569,29448,60479,29479,26859,32437,74787,12704,57766,86400
86400,10871,30415,69841,73399,29215,28865,17595,25459,41312,60951,84409,74304,54248,54000,27070,51350,69295,29521,71252,31793,76756,7595,60012,73822,57638,29074,7773,58321,25645,41192,84395,17555,45157,72418,17104,25946,17921,76151,25957,11465,12757,33519,7957,68540,72534,70814,77381,56420,17592,45059,84350,17783,41358,18063,17094,56319,7688,57911,73845,68713,58507,68719,15022,57257,69045,25489,41134,45202,84478,60811,84487,14656,33021,16884,56416,10265,31101,9266,25855,28210,29269,60324,51101,68997,25488,59086,41326,68573,61030,41196,84501,28137,27276,76368,13435,56138,84304,25398,41089,84440,84283,69024,18133,26965,74076,73113,9927,55011,9378,55798,57902,17075,26129,11832,12504,84515,68569,68719,68671,41072,60856,41118,60871,68786,17674,17587,41349,61021,25478,60592,34468,77077,60779,2058,41256,84362,84376,30069,8424,70160,17125,73597,56131,9097,84388,1985,17642,84294,61012,54741,53788,51732,77168,54943,59146,33803,52654,53805,84449,68572,41098,17780,84518,12992,75195,32774,72923,51462,74730,78793,12944,7420,68727,41136,84281,41233,45041,31932,78262,52964,12715,12508,76854,29987,13408,78202,69279,76034,15854,59509,28576,51134,17845,69908,84546,45087,60961,17701,17620,11274,16025,11055,57816,27738,55161,7481,53280,9652,77172,16557,41295,25502,60960,84443,84510,16968,55716,28662,54611,8642,7264,71666,51018,59992,51714,86400
86400,14922,50698,71545,69681,52885,33449,53259,41168,68599,84270,41148,60917,26923,50833,27770,9640,58340,59427,54863,71054,74477,70714,60800,26776,13271,73716,9536,45099,41366,41190,41305,45044,16326,53648,34181,54457,78867,72565,78438,78493,27898,72355,59747,52709,70672,35898,7346,73615,28242,17727,68639,17808,84369,41339,51250,50671,11642,76304,71610,60088,70602,50533,35404,26893,32177,26132,29226,41369,68711,84514,60961,84503,53884,14409,58093,60226,53483,74764,74927,77277,45134,84516,60796,41239,7548,50670,34510,17601,2097,17599,61039,84372,56660,12076,25453,68586,78284,41072,68794,84564,17727,84462,31129,74283,30708,15508,76598,55866,32309,17073,71836,54878,59614,9780,34176,28929,34209,71074,41367,1996,68706,68580,45051,60854,84561,41088,1842,68669,32361,71878,25688,69591,53170,60936,45195,41158,17638,41289,31817,12037,71168,8373,17149,25365,53070,17561,2080,41344,84546,17772,77938,72423,68764,41347,41299,17684,26015,61032,50468,61011,45257,84411,84443,41286,31453,32003,13960,15037,71348,26624,35221,1833,17687,84290,17627,68712,57803,74611,33032,51984,26977,72870,71492,76720,29349,9832,16833,35761,45223,17635,84394,41213,77340,58687,58925,84396,45307,84280,84335,61022,77910,58651,53911,54170,74450,34498,52852,10005,55207,27001,28284,61012,1894,17819,60974,61006,70649,7790,15081,76819,32045,77976,69469,57839,54335,86400
86400,71036,31009,25565,57367,10183,78275,69680,51488,84361,68679,41084,84505,41149,17850,17679,41144,41226,17685,17591,41205,84421,41271,41276,17686,17664,31326,9628,1984,84295,84426,84370,84460,41187,17801,17649,41165,17610,84564,41072,17645,61009,17659,41221,13258,60102,27070,52030,69193,57848,14176,84469,25576,60847,84546,84499,71968,35821,53450,28273,53558,73463,14425,77693,17858,69201,33567,55814,51330,17850,45199,60856,60849,84333,55047,77539,52345,50924,70603,51418,55020,17813,25542,25410,17745,17681,41138,41092,84336,41335,84396,84493,17619,77970,57373,75413,51857,56726,68650,17575,25617,41363,61030,84397,76044,31287,54944,56449,26144,58485,32175,29166,9209,51259,8434,35326,75345,52132,52424,70191,9997,68480,57615,17850,1886,2022,25430,17579,60963,41311,17571,84566,61006,9575,72558,60978,45300,17702,17565,17669,55435,71789,71403,78620,59901,57576,51939,41363,45253,84341,84281,60990,55241,41289,25571,45190,60996,84565,17686,17674,60893,17666,41100,17755,61037,71715,52143,29890,59086,55665,75035,70159,25598,41116,41355,60848,84556,17740,84295,41128,84551,84336,60764,17814,60820,84439,17644,61027,75613,41249,25598,45218,17699,41369,84390,60994,84466,60908,61014,41169,60967,75216,78787,14827,57341,74672,16267,75828,34350,33992,31746,31482,30565,41166,25513,84286,17776,41177,29842,30089,28382,59344,28952,9039,74951,53233,86400
86400,26195,25373,8348,72872,9922,13187,57949,11759,73290,60769,68633,25619,45270,25591,68664,25619,68665,2074,45186,68600,25585,1830,25605,2021,45097,28861,59160,84344,45164,2082,25397,25503,25592,45138,68839,1880,68673,1860,1852,45272,25405,68777,25615,69791,30639,10782,25661,32023,29327,74703,56531,60902,2067,2108,25650,16901,27937,75864,56928,78914,16990,9725,73367,52306,13516,11468,57245,54212,29682,41245,1985,68776,45284,12771,35997,34214,15417,72356,15144,11818,70915,60816,60939,25492,1832,45191,1840,25466,25482,25395,68804,1931,76189,12622,31511,56665,77283,28483,17476,60896,68791,25372,68625,26261,12329,26232,28866,76528,58725,78057,25824,70985,59829,60773,26462,58584,31801,76906,15576,71134,8678,26292,78046,57508,60207,17684,45213,2003,25430,2130,1889,25547,31007,35617,11974,60793,25350,1893,25520,54718,11179,51297,69134,55948,16898,30661,28628,41305,45187,68602,68755,30909,15713,12025,41277,45139,1920,25618,45240,68575,2105,1962,45158,45135,55517,35952,57304,14430,76844,75318,8490,41214,2039,1872,2088,68730,45154,1861,2102,25439,25490,1994,68577,1841,68843,68848,25578,60395,9250,77342,84551,25474,45260,1919,25637,45289,45190,68682,1961,25363,36086,11285,15535,55229,28159,76023,50528,50920,70464,60692,9128,76085,58205,41285,45302,45274,68822,9730,77542,31779,17434,73339,34266,15013,11997,86400
86400,78995,69067,29976,77252,16566,57418,74144,26197,58316,55116,52660,77682,72099,31038,50886,11647,50777,53984,26192,17883,54786,77480,50590,10512,56672,15535,11501,8595,26740,13022,12466,30333,30561,78623,74439,51159,15297,60455,26577,54850,59436,78265,76530,28072,75796,51779,29543,59101,17311,56212,35067,73496,17881,30151,53831,78151,59110,26518,54240,55155,17367,33617,34383,13720,53873,25505,16405,10402,71962,61160,73602,25377,60054,33593,7767,51433,72446,60294,52200,69319,16855,72532,27997,25145,9783,77160,69919,72271,32661,53614,29218,15338,55165,11934,17692,58537,27887,71537,15640,56532,59704,33441,73774,14471,32589,51700,17829,12597,72387,16206,33213,27566,76129,68705,17420,28028,58736,56003,33605,71787,16762,73531,32018,27211,72070,31882,8832,26027,34168,32649,58938,16846,54815,27521,29702,25558,58529,70675,7743,78419,74529,11893,68788,51534,30714,15595,74101,9348,12564,12348,69859,60901,75692,61299,32222,51425,58462,35449,30245,31463,75566,7806,7214,7609,76274,14964,27492,70748,60117,61179,75847,10401,32614,13865,28677,25667,75517,69146,57443,32732,26226,15715,32413,8817,15531,13904,53493,76868,31404,27598,53885,72459,34232,52694,74939,13204,53435,33487,56854,30736,60209,7788,58292,61020,71245,73672,78908,12640,77793,15588,25751,74717,25472,11338,59025,77256,73926,34930,52555,76145,72386,75388,73719,68415,27601,86400
86400,28573,31768,28082,17470,75043,30564,35501,54231,32214,10728,16139,16167,30537,8366,56731,33777,74741,13692,32629,58775,56395,74321,30341,15704,13037,28463,14904,56806,10814,70946,58090,26292,69243,73828,56312,71436,71557,16328,55379,58465,16213,55407,61102,73508,33719,30850,71498,33844,29231,71424,27882,55767,52083,71802,78606,69426,54263,12678,73981,17751,51411,32436,35947,25383,29433,34953,33546,13591,70451,34018,31848,16470,27772,74608,25455,53745,35264,71820,30824,70049,14709,75690,52860,27879,8939,58974,30561,33620,32148,78618,68735,54595,58194,75248,34197,79153,7598,32926,17041,8175,34740,10173,32682,26190,58222,12943,33045,69660,35467,74180,16347,29031,52340,10333,14949,14058,60801,12547,14573,52906,55454,52819,28455,29529,14679,27578,33442,11387,13040,68760,76946,15966,78301,71754,76086,9189,57527,34781,53613,36009,69191,30817,14126,33482,26733,59034,53963,57935,12894,68660,15490,27329,33938,58679,55419,13689,72725,31827,9942,27344,26940,56651,54078,34380,30744,52411,60867,73820,52525,58435,74810,77889,9179,55689,8588,35499,32014,76086,52557,58972,70402,35940,15413,78809,51578,26471,77355,76731,55601,54473,16379,68339,15557,12843,10677,27421,35065,17297,77382,31331,52674,68617,70245,32005,71912,75462,58216,77136,59213,10708,71663,17682,75907,73137,12860,35615,71150,9376,31707,59321,15583,73070,75437,74024,27963,86400
